Timestamp,SM_VWCFinal1_140_m3_m3_,SM_VWCFinal_125_m3_m3_,SM_VWCFinal_105_m3_m3_,SM_VWCFinal_85_m3_m3_,SM_VWCFinal_65_m3_m3_,SM_VWCFinal_50_m3_m3_,SM_VWCFinal_45_m3_m3_,SM_VWCFinal_25_m3_m3_,SM_VWCFinal_15_m3_m3_,Irrigation_mm,Precipitation_mm,Total_Water_mm,Gap_hours,Elapsed_hours,SM_VWCFinal_15_m3_m3__smoothed,SM_VWCFinal_15_m3_m3__d1,SM_VWCFinal_15_m3_m3__d2,SM_VWCFinal_25_m3_m3__smoothed,SM_VWCFinal_25_m3_m3__d1,SM_VWCFinal_25_m3_m3__d2,SM_VWCFinal_45_m3_m3__smoothed,SM_VWCFinal_45_m3_m3__d1,SM_VWCFinal_45_m3_m3__d2,SM_VWCFinal_50_m3_m3__smoothed,SM_VWCFinal_50_m3_m3__d1,SM_VWCFinal_50_m3_m3__d2,SM_VWCFinal_65_m3_m3__smoothed,SM_VWCFinal_65_m3_m3__d1,SM_VWCFinal_65_m3_m3__d2,SM_VWCFinal_85_m3_m3__smoothed,SM_VWCFinal_85_m3_m3__d1,SM_VWCFinal_85_m3_m3__d2,SM_VWCFinal_105_m3_m3__smoothed,SM_VWCFinal_105_m3_m3__d1,SM_VWCFinal_105_m3_m3__d2,SM_VWCFinal_125_m3_m3__smoothed,SM_VWCFinal_125_m3_m3__d1,SM_VWCFinal_125_m3_m3__d2,SM_VWCFinal1_140_m3_m3__smoothed,SM_VWCFinal1_140_m3_m3__d1,SM_VWCFinal1_140_m3_m3__d2
2026-04-07 18:00:00,0.299678,0.307071,0.295539,0.25429,0.226694,0.21299,0.214887,0.181842,0.185084,0.0,0.0,0.0,1.0,2717.9999975,0.18537566666666683,0.0001715714285714237,3.409523809523585e-05,0.1819906666666668,6.952380952385262e-06,0.00011652380952381636,0.2148069047619049,6.880952380951266e-05,4.1214285714297194e-05,0.21291319047619062,1.6452380952380885e-05,9.008333333335172e-05,0.22665280952380967,1.1976190476201132e-05,3.5738095238095624e-05,0.25446661904761925,-1.1642857142835084e-05,4.172619047618231e-05,0.2955911904761907,-7.640476190476364e-05,-3.373809523807281e-05,0.3069370952380954,-0.00011471428571430131,1.1238095238105816e-05,0.2993882857142859,-0.00023511904761905345,-7.23809523807406e-06
2026-04-07 19:00:00,0.299084,0.306803,0.295647,0.254352,0.22659,0.21292,0.214565,0.181892,0.185705,0.0,0.0,0.0,1.0,2718.9999975,0.18556714285714299,0.00014745238095237312,-4.7702380952370504e-05,0.18210838095238108,9.521428571429569e-05,5.35833333333291e-05,0.21488200000000016,5.671428571429882e-05,-4.809523809518046e-06,0.2130140952380954,0.00011333333333335416,3.670238095238032e-05,0.2267120476190478,4.402380952381324e-05,-2.7130952380965967e-05,0.2544434761904764,8.952380952387262e-06,3.844047619046276e-05,0.2954734285714288,-0.0001109285714285535,-1.2249999999991434e-05,0.3068419523809526,-0.00011542857142854412,-8.571428571413353e-06,0.29912909523809544,-0.00015464285714283932,6.938095238095965e-05
2026-04-07 20:00:00,0.298921,0.306695,0.295318,0.254732,0.226884,0.213157,0.215116,0.182334,0.185658,0.0,0.0,0.0,1.0,2719.9999975,0.18567057142857157,7.61666666666827e-05,-6.094047619047138e-05,0.1821810952380954,0.00011411904761904346,-1.5250000000015251e-05,0.2149203333333335,5.919047619047657e-05,2.126190476189893e-05,0.21313985714285733,8.985714285714153e-05,-3.605952380954236e-05,0.2267408571428573,-4.22857142857308e-05,-6.457142857142772e-05,0.254484523809524,6.523809523809043e-05,2.5773809523801927e-05,0.2953693333333336,-0.00010090476190474651,4.8142857142829953e-05,0.30670623809523834,-0.00013185714285712802,9.714285714265691e-06,0.2990790000000002,-9.635714285713415e-05,2.440476190475327e-05
2026-04-07 21:00:00,0.298786,0.306586,0.295217,0.254456,0.226667,0.213347,0.215154,0.182551,0.185802,0.0,0.0,0.0,1.0,2720.9999975,0.18571947619047635,2.5571428571430355e-05,-0.0016838214285714442,0.18233661904761916,6.471428571426519e-05,-0.0001088214285714234,0.2150003809523811,9.923809523809668e-05,-6.535714285715866e-06,0.21319380952380967,4.121428571426944e-05,-5.564285714285827e-05,0.22662747619047635,-8.511904761904221e-05,3.4845238095243536e-05,0.2545739523809526,6.0499999999991116e-05,-8.940476190474889e-06,0.2952716190476193,-1.4642857142893595e-05,0.00011440476190474613,0.3065782380952383,-9.600000000001274e-05,5.635714285713578e-05,0.2989363809523812,-0.00010583333333333278,4.169047619047295e-05
2026-04-07 22:00:00,0.299336,0.306493,0.295287,0.254619,0.22659,0.213106,0.214856,0.182121,0.185856,0.0,0.0,0.0,1.0,2721.9999975,0.18572171428571443,-0.0032914761904762058,0.0004389404761904747,0.18231052380952392,-0.00010352380952380336,-0.00011594047619046394,0.21511880952380968,4.611904761904484e-05,-5.316666666667358e-05,0.21322228571428586,-2.1428571428575016e-05,-2.060714285713472e-05,0.22657061904761922,2.740476190475627e-05,0.00011869047619047363,0.254605523809524,4.7357142857140655e-05,4.4142857142867586e-05,0.2953400476190478,0.00012790476190474576,0.00010289285714287777,0.3065142380952383,-1.9142857142856462e-05,5.7476190476191125e-05,0.29886733333333354,-1.2976190476188254e-05,3.433333333333066e-05
2026-04-07 23:00:00,0.298646,0.306544,0.295492,0.254643,0.226384,0.213199,0.215185,0.182218,0.18562,0.0,0.0,0.0,1.0,2722.9999975,0.17913652380952394,0.0009034523809523798,0.009834583333333348,0.18212957142857156,-0.0001671666666666627,-9.498809523809937e-05,0.2150926190476192,-7.095238095250478e-06,-2.4523809523807616e-06,0.21315095238095252,0.0,4.79761904761955e-05,0.22668228571428586,0.00015226190476190504,7.05833333333461e-05,0.2546686666666669,0.0001487857142857263,6.501190476190799e-05,0.2955274285714288,0.00019114285714286194,1.5761904761921186e-05,0.3065399523809526,1.8952380952369507e-05,1.5035714285710489e-05,0.2989104285714288,-3.7166666666671455e-05,-4.979761904762292e-05
2026-04-08 00:00:00,0.298607,0.306493,0.295892,0.254825,0.226935,0.213157,0.215189,0.182082,0.186698,0.0,0.0,0.0,1.0,2723.9999975,0.1875286190476192,0.01637769047619049,0.014137869047619052,0.1819761904761906,-0.0002935000000000021,-7.597619047618881e-05,0.21510461904761918,4.1214285714283316e-05,5.734523809525216e-05,0.21322228571428586,7.452380952381599e-05,3.540476190476427e-05,0.22687514285714303,0.00016857142857144847,-1.1773809523808743e-05,0.25490309523809546,0.00017738095238095664,-4.828571428570905e-05,0.29572233333333353,0.00015942857142858813,-9.185714285712965e-05,0.30655214285714305,1.0928571428564515e-05,-3.0380952380934523e-05,0.2987930000000002,-0.0001125714285714341,-6.904761904763523e-06
2026-04-08 01:00:00,0.299073,0.306695,0.295729,0.255089,0.227365,0.213226,0.215158,0.182202,0.187513,0.0,0.0,0.0,1.0,2724.9999975,0.21189190476190492,0.029179190476190484,0.008457178571428567,0.18154257142857155,-0.0003191190476190403,0.0013959761904761905,0.21517504761904777,0.00010759523809525384,5.70357142857178e-05,0.21330000000000016,7.080952380952854e-05,-1.8928571428579455e-05,0.22701942857142876,0.00012871428571428756,-0.00010365476190477702,0.2550234285714288,5.2214285714308195e-05,-0.00014317857142857882,0.29584628571428595,7.428571428602648e-06,-0.0001566190476190582,0.30656180952380974,-4.180952380949954e-05,-4.477380952380705e-05,0.29868528571428593,-5.09761904761985e-05,3.4583333333323973e-05
2026-04-08 02:00:00,0.298398,0.306419,0.295822,0.255147,0.226919,0.213603,0.215162,0.182807,0.260713,0.0,0.0,0.0,1.0,2725.9999975,0.24588700000000016,0.033292047619047624,-0.0014089166666666625,0.18133795238095252,0.002498452380952379,0.004302380952380953,0.2153198095238097,0.0001552857142857189,1.6095238095231723e-05,0.21336390476190492,3.666666666665708e-05,-3.359523809523535e-05,0.2271325714285716,-3.873809523810556e-05,-0.00012580952380952803,0.2550075238095241,-0.000108976190476201,-0.00011698809523812137,0.29573719047619074,-0.00015380952380952828,-6.369047619050883e-05,0.30646852380952405,-7.861904761904959e-05,-7.833333333345793e-06,0.2986910476190478,-4.340476190478615e-05,-2.458333333332785e-05
2026-04-08 03:00:00,0.29877,0.306427,0.295647,0.254794,0.226927,0.213207,0.215465,0.184638,0.287843,0.0,0.0,0.0,1.0,2726.9999975,0.27847600000000017,0.02636135714285716,-0.010536357142857132,0.1865394761904763,0.008285642857142866,0.006261059523809537,0.2154856190476192,0.0001397857142857173,-5.8095238095232093e-05,0.21337333333333347,3.619047619057847e-06,-2.93809523809474e-05,0.22694195238095255,-0.0001229047619047685,4.361904761905622e-05,0.2548054761904764,-0.00018176190476193455,-4.904761904747645e-06,0.2955386666666669,-0.000119952380952415,4.795238095238463e-05,0.30640457142857164,-5.7476190476191125e-05,3.367857142858033e-05,0.29859847619047636,-0.0001001428571428542,-2.2214285714264315e-05
